object,,,,,,
位置 X軸, Y軸, Z軸, 回転 X軸, Y軸, Z軸, タイプ
5051.29,85,6848.96,0,0,0,2
4218.33,85,6885.09,0,0,0,2
4019.86,85,6727.19,0,0,0,2
4252.15,85,7134.6,0,0,0,2
4543.53,85,6978.86,0,0,0,2
3567.51,85,6784,0,0,0,2
3956.66,85,6301.9,0,0,0,2
4668.89,85,6260.68,0,0,0,2
3764.79,85,6613.4,0,0,0,2
5015.52,85,6743.9,0,0,0,2
4742.74,85,6044.3,0,0,0,2
4782.65,85,7122.04,0,0,0,2
3837.44,85,6320.66,0,0,0,2
5068.49,85,6882.15,0,0,0,2
4828.24,85,7230.98,0,0,0,2
4678.25,85,6534.66,0,0,0,2
4619.21,85,6909.44,0,0,0,2
4677.06,85,6239.36,0,0,0,2
4274.16,85,6857.51,0,0,0,2
5260.89,85,7169.54,0,0,0,2
5190.84,85,6284.04,0,0,0,2
4607.23,85,5957.09,0,0,0,2
4648.51,85,6144.39,0,0,0,2
4151.92,85,6548.62,0,0,0,2
5705.57,85,6667.67,0,0,0,2
3068.62,85,6519.26,0,0,0,2
3325.85,85,6023.35,0,0,0,2
3000.96,85,6455.75,0,0,0,2
2323.48,85,6784.78,0,0,0,2
3852.79,85,5806.34,0,0,0,2
2934.21,85,6808.63,0,0,0,2
3056.88,85,6194.38,0,0,0,2
3729.35,85,6490.37,0,0,0,2
4470.68,85,6870.94,0,0,0,2
3547.82,85,6141.73,0,0,0,2
2852.3,85,7173.66,0,0,0,2
3154.18,85,6438.28,0,0,0,2
3255.32,85,6282.83,0,0,0,2
3302.53,85,7282.43,0,0,0,2
2771.4,85,6606.78,0,0,0,2
3523.2,85,6511.12,0,0,0,2
3611.07,85,6745.3,0,0,0,2
3783.69,85,6811.58,0,0,0,2
2935.2,85,7296.45,0,0,0,2
2311.8,85,6628.27,0,0,0,2
3386.48,85,5546.01,0,0,0,2
3556.1,85,5703.19,0,0,0,2
3408.3,85,6966.31,0,0,0,2
3388.68,85,6648.32,0,0,0,2
3445.7,85,6635.32,0,0,0,2
3143.52,85,5709.59,0,0,0,2
4382.68,85,6495.06,0,0,0,2
3725.93,85,6562.75,0,0,0,2
3498.2,85,6523.57,0,0,0,2
3650.44,85,6246.81,0,0,0,2
1780.6,85,7064.92,0,0,0,2
2265.34,85,6825.47,0,0,0,2
1856.76,85,6955.11,0,0,0,2
1555.59,85,6783.87,0,0,0,2
2095.06,85,6718.67,0,0,0,2
1350.09,85,6254.51,0,0,0,2
1850.75,85,7076.27,0,0,0,2
1442.12,85,5751.13,0,0,0,2
1740.51,85,5949.58,0,0,0,2
1512.36,85,5885,0,0,0,2
1136.1,85,6637.44,0,0,0,2
2114.01,85,6525.75,0,0,0,2
2094.98,85,6784.92,0,0,0,2
2052.99,85,6193.03,0,0,0,2
2090.26,85,6685.35,0,0,0,2
2376.22,85,6616.76,0,0,0,2
2936.82,85,6287.99,0,0,0,2
805.39,85,6607.18,0,0,0,2
2052.91,85,6399.82,0,0,0,2
1162.05,85,6976.67,0,0,0,2
1848.27,85,6786.88,0,0,0,2
2946.29,85,6309.55,0,0,0,2
1787.12,85,7114.4,0,0,0,2
2408.58,85,6810.75,0,0,0,2
1797.96,85,5960.7,0,0,0,2
1022.45,85,6770.65,0,0,0,2
2925.47,85,6128.49,0,0,0,2
2110.59,85,7122.48,0,0,0,2
197.96,85,6726.17,0,0,0,2
-596.3,85,6650.21,0,0,0,2
395.01,85,6455.65,0,0,0,2
263.68,85,7106.5,0,0,0,2
1490.86,85,7072.89,0,0,0,2
1182.06,85,7232.32,0,0,0,2
-115.46,85,6450.56,0,0,0,2
1166.35,85,6509.74,0,0,0,2
-253.06,85,6945.57,0,0,0,2
-135.8,85,6610.68,0,0,0,2
224.17,85,7368.13,0,0,0,2
580.37,85,6758.53,0,0,0,2
440.7,85,6765.75,0,0,0,2
661.38,85,6642.81,0,0,0,2
-9.73,85,6906.96,0,0,0,2
-699.57,85,6489.01,0,0,0,2
253.51,85,6470.56,0,0,0,2
135.15,85,6076.26,0,0,0,2
22.26,85,6678.24,0,0,0,2
-74.94,85,6599.75,0,0,0,2
-384.08,85,6631.34,0,0,0,2
1021.59,85,6659.03,0,0,0,2
-442.07,85,6325.43,0,0,0,2
56.29,85,6402.16,0,0,0,2
755.15,85,7224.15,0,0,0,2
1171.88,85,6428.51,0,0,0,2
707.13,85,6047.25,0,0,0,2
107.7,85,6190.56,0,0,0,2
134.97,85,6448.97,0,0,0,2
1095.82,85,6467.92,0,0,0,2
-348.31,85,6076.21,0,0,0,2
5625.98,85,8970.93,0,0,0,2
6457.73,85,9525.03,0,0,0,2
5081.07,85,9280.14,0,0,0,2
4679.2,85,9266.22,0,0,0,2
5773.49,85,9246.36,0,0,0,2
4948.31,85,8623.13,0,0,0,2
5287.86,85,9249.89,0,0,0,2
6592.65,85,9727.28,0,0,0,2
5934.36,85,9307.9,0,0,0,2
5554.2,85,8744.3,0,0,0,2
5171.96,85,8736.37,0,0,0,2
6117.31,85,8406.19,0,0,0,2
5700.81,85,9057.19,0,0,0,2
5644.75,85,9309.02,0,0,0,2
5972.06,85,9168.93,0,0,0,2
5382.26,85,8723.68,0,0,0,2
4833.47,85,9043.55,0,0,0,2
6330.89,85,9487.76,0,0,0,2
5672.99,85,8621.12,0,0,0,2
6206.16,85,9227.06,0,0,0,2
4713.91,85,9351.19,0,0,0,2
4887.07,85,8895.89,0,0,0,2
3697.21,85,9543.22,0,0,0,2
3911.28,85,8752.96,0,0,0,2
4732.89,85,9190.88,0,0,0,2
4202.27,85,9217.38,0,0,0,2
4389.53,85,9316.73,0,0,0,2
4738.49,85,8879.24,0,0,0,2
3799.81,85,9311.76,0,0,0,2
4200.12,85,9223.87,0,0,0,2
4295.11,85,8976.42,0,0,0,2
5005.14,85,9043.8,0,0,0,2
3342.32,85,9480,0,0,0,2
5075.11,85,9293.72,0,0,0,2
3609.44,85,9284.92,0,0,0,2
3992.76,85,9564.96,0,0,0,2
3670.62,85,9712.59,0,0,0,2
3763.59,85,9433.32,0,0,0,2
3814.36,85,9126.97,0,0,0,2
4825.42,85,9211.04,0,0,0,2
5144.35,85,8884.4,0,0,0,2
4095.04,85,8410.94,0,0,0,2
3955.29,85,8352.55,0,0,0,2
2912.55,85,9631.78,0,0,0,2
2580.06,85,9199.62,0,0,0,2
2548.16,85,9487.84,0,0,0,2
2082.74,85,9552.39,0,0,0,2
2441.46,85,9097.35,0,0,0,2
3759.46,85,9220.16,0,0,0,2
3039.66,85,9057.01,0,0,0,2
3022.01,85,9567.95,0,0,0,2
2963.02,85,9431.52,0,0,0,2
2544.51,85,9645.22,0,0,0,2
2225.11,85,9378.49,0,0,0,2
2476.03,85,8996.5,0,0,0,2
2923.45,85,9563.71,0,0,0,2
3518.27,85,9315.44,0,0,0,2
3400.52,85,9520.29,0,0,0,2
2806.77,85,8956.8,0,0,0,2
2154.19,85,9084.8,0,0,0,2
2301.85,85,8843.96,0,0,0,2
2742.26,85,9448.38,0,0,0,2
2831.89,85,9296.34,0,0,0,2
1953.65,85,9552.46,0,0,0,2
3907.21,85,9419.26,0,0,0,2
347.37,85,8759.91,0,0,0,2
1227.32,85,9693.9,0,0,0,2
278.68,85,9122.73,0,0,0,2
1538.28,85,8872.07,0,0,0,2
747.88,85,9024.23,0,0,0,2
1402.12,85,8955.22,0,0,0,2
1327.21,85,9638.06,0,0,0,2
1453.42,85,9383.3,0,0,0,2
2016.32,85,8827.78,0,0,0,2
1219.8,85,8866.85,0,0,0,2
2003.6,85,9139.08,0,0,0,2
1361.92,85,9223.9,0,0,0,2
1725.32,85,9114.98,0,0,0,2
992.84,85,8785.91,0,0,0,2
1500.01,85,9308.19,0,0,0,2
2153.49,85,9338.92,0,0,0,2
2211.09,85,9186.62,0,0,0,2
1930.98,85,8723,0,0,0,2
1047.76,85,8966.37,0,0,0,2
1493.37,85,8916.61,0,0,0,2
500,85,0,0,0,0,2
500,85,0,0,0,0,2
500,85,0,0,0,0,2
500,85,0,0,0,0,2
500,85,0,0,0,0,2
500,85,0,0,0,0,2
500,85,0,0,0,0,2
500,85,0,0,0,0,2
500,85,0,0,0,0,2
9836.31,85,8505.58,0,0,0,2
9474.87,85,8286.45,0,0,0,2
500,85,0,0,0,0,2
9764.57,85,8228.59,0,0,0,2
500,85,0,0,0,0,2
500,85,0,0,0,0,2
500,85,0,0,0,0,2
9663.79,85,6961.13,0,0,0,2
9666.61,85,7014.05,0,0,0,2
9011.87,85,6818.42,0,0,0,2
9573.83,85,6529.52,0,0,0,2
9326.65,85,7180.33,0,0,0,2
9636.1,85,7185.22,0,0,0,2
9347.81,85,6805.11,0,0,0,2
9589.11,85,6017.96,0,0,0,2
8609.05,85,6350.13,0,0,0,2
8026.78,85,6110.93,0,0,0,2
7773.41,85,6199.23,0,0,0,2
8974.7,85,6613.1,0,0,0,2
8902,85,6067.18,0,0,0,2
8208.54,85,5991.67,0,0,0,2
8830.94,85,6364.92,0,0,0,2
9525.65,85,6093.52,0,0,0,2
9011.05,85,6029.93,0,0,0,2
8496.86,85,6085.04,0,0,0,2
9141.19,85,7236.5,0,0,0,2
7965.2,85,6100.43,0,0,0,2
8896.57,85,6827.18,0,0,0,2
9343.41,85,6149.04,0,0,0,2
8971.3,85,6108.37,0,0,0,2
8703.63,85,6384.54,0,0,0,2
9092.45,85,6373.97,0,0,0,2
9267.45,85,6106.8,0,0,0,2
7703.67,85,6428.06,0,0,0,2
7682.9,85,6409.42,0,0,0,2
6910.7,85,6233.16,0,0,0,2
7810.74,85,6154.01,0,0,0,2
7992.6,85,5896.2,0,0,0,2
8013.11,85,6380.62,0,0,0,2
9466.6,85,6782.47,0,0,0,2
9446.53,85,7349.68,0,0,0,2
9177.22,85,6925.72,0,0,0,2
9294.39,85,7049.14,0,0,0,2
9555.51,85,7240.47,0,0,0,2
9537.38,85,6431.56,0,0,0,2
9935.2,85,8780.67,0,0,0,2
9485.35,85,8135.22,0,0,0,2
8657.19,85,8961.2,0,0,0,2
9518.71,85,8857.34,0,0,0,2
9240.08,85,7713.87,0,0,0,2
9276.13,85,7767.12,0,0,0,2
9742.28,85,8168.82,0,0,0,2
9758.3,85,8531.63,0,0,0,2
9703.55,85,8378.05,0,0,0,2
9369.96,85,9390.55,0,0,0,2
9706.55,85,8044.22,0,0,0,2
9395.25,85,8555.62,0,0,0,2
8998.09,85,9430.06,0,0,0,2
7973.63,85,9856.53,0,0,0,2
8761.87,85,9594.35,0,0,0,2
8079.14,85,9762.56,0,0,0,2
8637.24,85,9225.95,0,0,0,2
8973.31,85,9366.55,0,0,0,2
8670.01,85,9380.05,0,0,0,2
7362.54,85,9650.84,0,0,0,2
8494.42,85,9209.33,0,0,0,2
8486.92,85,9618.32,0,0,0,2
8463.54,85,9813.68,0,0,0,2
8816.04,85,9380.21,0,0,0,2
8730.31,85,9632.32,0,0,0,2
7410.51,85,9996.47,0,0,0,2
9145.93,85,8664.58,0,0,0,2
8232.7,85,9394.2,0,0,0,2
9380.37,85,9291.44,0,0,0,2
8357.92,85,-7428.48,0,0,0,3
7604.05,85,-6665.6,0,0,0,4
9136.02,85,-7813.5,0,0,0,4
8923.64,85,-8185.34,0,0,0,1
8554.49,85,-8345.15,0,0,0,1
8893.8,85,-6920.18,0,0,0,1
8124.77,85,-5848.89,0,0,0,1
0,85,-5848.89,0,0,0,1
0,0,-5848.89,0,0,0,1
0,0,-5848.89,0,0,0,1
8846.42,0,-4489.36,0,2.05,0,8
5390.83,0,375.84,0,0,0,8
1400.08,0,224.24,0,0,0,8
-280.53,0,-7167.98,0,0,0,8
-3265.02,0,-8097.68,0,0,0,8
-6496.71,0,1044.53,0,1.17,0,8
-2512.42,0,3836.69,0,1.15,0,8
-8332.86,0,5611.79,0,1.57,0,8
-8238.85,0,8357.82,0,3.23,0,8
0,0,8357.82,0,3.23,0,8
End,,,,,,
